dt,orderid,userid,itemid,price,unitsold,gmv,product_profit,discount,total_profit
20210601,95463661,282788,3,18000,1,18000,5400,900,4500
20210601,95507275,835425,3,18000,1,18000,5400,900,4500
20210601,95868608,813614,3,18000,1,18000,5400,900,4500
20210601,95995837,784667,3,18000,1,18000,5400,900,4500
20210601,96156358,873521,3,18000,1,18000,5400,900,4500
20210601,97052085,633951,3,18000,1,18000,5400,900,4500
20210601,97311770,545957,3,18000,1,18000,5400,900,4500
20210601,97473001,703806,3,18000,1,18000,5400,900,4500
20210601,98836697,157793,3,18000,1,18000,5400,900,4500
20210601,99099978,915430,3,18000,1,18000,5400,900,4500
20210601,99506458,189456,3,18000,1,18000,5400,900,4500
20210601,99516957,679333,3,18000,1,18000,5400,900,4500
20210601,99602911,655183,3,18000,1,18000,5400,900,4500
20210601,99734626,105014,3,18000,1,18000,5400,900,4500
20210601,99740498,292678,3,18000,1,18000,5400,900,4500
20210601,99768705,533055,3,18000,1,18000,5400,900,4500
20210601,99798967,442192,3,18000,1,18000,5400,900,4500
20210601,99961904,380235,3,18000,1,18000,5400,900,4500
20210601,10083015,251276,4,15000,1,15000,4500,750,3750
20210601,10191522,573527,4,15000,1,15000,4500,750,3750
20210601,10555668,534105,4,15000,1,15000,4500,750,3750
20210601,10642160,846731,4,15000,1,15000,4500,750,3750
20210601,10655842,696818,4,15000,1,15000,4500,750,3750
20210601,10951546,611769,4,15000,1,15000,4500,750,3750
20210601,11035537,209865,4,15000,1,15000,4500,750,3750
20210601,11733828,590482,4,15000,1,15000,4500,750,3750
20210601,11782715,517520,4,15000,1,15000,4500,750,3750
20210601,11978459,412488,4,15000,1,15000,4500,750,3750
20210601,10028461,882970,4,15000,1,15000,4500,750,3750
20210601,10101140,805383,4,15000,1,15000,4500,750,3750
20210601,11232000,736513,4,15000,1,15000,4500,750,3750
20210601,11291315,223071,4,15000,1,15000,4500,750,3750
20210601,11549077,957369,4,15000,1,15000,4500,750,3750
20210601,11783859,734622,4,15000,1,15000,4500,750,3750
20210601,12442383,221326,4,15000,1,15000,4500,750,3750
20210601,12967968,386945,4,15000,1,15000,4500,750,3750
20210601,13753947,750845,4,15000,1,15000,4500,750,3750
20210601,13770709,460464,4,15000,1,15000,4500,750,3750
20210601,13909206,426506,4,15000,1,15000,4500,750,3750
20210601,11602647,447280,4,15000,2,30000,9000,1500,7500
20210601,11621029,481402,4,15000,2,30000,9000,1500,7500
20210601,11941466,312660,4,15000,2,30000,9000,1500,7500
20210601,13473948,173887,4,15000,2,30000,9000,1500,7500
20210601,18491334,268127,4,15000,2,30000,9000,1500,7500
20210601,19133202,402086,4,15000,2,30000,9000,1500,7500
20210601,19481313,539145,4,15000,2,30000,9000,1500,7500
20210601,19954116,741200,4,15000,2,30000,9000,1500,7500
20210601,20733412,430908,4,15000,2,30000,9000,1500,7500
20210601,20816686,632578,4,15000,2,30000,9000,1500,7500
20210601,21465148,278166,4,15000,2,30000,9000,1500,7500
20210601,21667590,541110,4,15000,2,30000,9000,1500,7500
20210601,22130413,819391,4,15000,2,30000,9000,1500,7500
20210601,25120991,574605,4,15000,2,30000,9000,1500,7500
20210601,25442551,574685,4,15000,2,30000,9000,1500,7500
20210601,26844563,668922,4,15000,2,30000,9000,1500,7500
20210601,27590053,798946,4,15000,2,30000,9000,1500,7500
20210601,28958925,653659,4,15000,2,30000,9000,1500,7500
20210601,28977875,291516,4,15000,2,30000,9000,1500,7500
20210601,30079665,440271,4,15000,2,30000,9000,1500,7500
20210601,30652916,118026,4,15000,2,30000,9000,1500,7500
20210601,31326110,804164,4,15000,2,30000,9000,1500,7500
20210601,31563982,607806,4,15000,2,30000,9000,1500,7500
20210601,32703137,304792,4,15000,2,30000,9000,1500,7500
20210601,33251283,947058,4,15000,2,30000,9000,1500,7500
20210601,34004612,265605,4,15000,2,30000,9000,1500,7500
20210601,34271872,582824,4,15000,2,30000,9000,1500,7500
20210601,34407477,290459,4,15000,2,30000,9000,1500,7500
20210601,35221174,678724,4,15000,2,30000,9000,1500,7500
20210601,39315166,980847,4,15000,2,30000,9000,1500,7500
20210601,40213021,140259,4,15000,2,30000,9000,1500,7500
20210601,40814118,954359,4,15000,2,30000,9000,1500,7500
20210601,42890356,715980,4,15000,2,30000,9000,1500,7500
20210601,43232273,438445,4,15000,2,30000,9000,1500,7500
20210601,43497096,157489,4,15000,2,30000,9000,1500,7500
20210601,45139514,203444,4,15000,2,30000,9000,1500,7500
20210601,45257052,235344,4,15000,2,30000,9000,1500,7500
20210601,45671387,153017,4,15000,2,30000,9000,1500,7500
20210601,46286163,160113,4,15000,2,30000,9000,1500,7500
20210601,46431780,224868,4,15000,2,30000,9000,1500,7500
20210601,46634417,926622,4,15000,2,30000,9000,1500,7500
20210601,46961565,290077,4,15000,2,30000,9000,1500,7500
20210601,47473529,860739,4,15000,2,30000,9000,1500,7500
20210601,48759956,327622,4,15000,2,30000,9000,1500,7500
20210601,48997695,790143,4,15000,2,30000,9000,1500,7500
20210601,49488848,970903,4,15000,2,30000,9000,1500,7500
20210601,49862039,692563,4,15000,2,30000,9000,1500,7500
20210601,49935207,398591,4,15000,2,30000,9000,1500,7500
20210601,50456078,621352,4,15000,2,30000,9000,1500,7500
20210601,50792413,882270,4,15000,2,30000,9000,1500,7500
20210601,51161381,326649,4,15000,2,30000,9000,1500,7500
20210601,55838784,481989,4,15000,2,30000,9000,1500,7500
20210601,56224116,802422,4,15000,2,30000,9000,1500,7500
20210601,58354926,901760,4,15000,2,30000,9000,1500,7500
20210601,59642462,332459,4,15000,2,30000,9000,1500,7500
20210601,59675717,292883,4,15000,2,30000,9000,1500,7500
20210601,60284060,726766,4,15000,2,30000,9000,1500,7500
20210601,61664913,591273,4,15000,2,30000,9000,1500,7500
20210601,62601190,260288,4,15000,2,30000,9000,1500,7500
20210601,63230185,690734,4,15000,2,30000,9000,1500,7500
20210601,63491972,606415,4,15000,2,30000,9000,1500,7500
20210601,64513872,715097,4,15000,2,30000,9000,1500,7500
20210601,64852526,408291,4,15000,2,30000,9000,1500,7500
20210601,64890030,584747,4,15000,2,30000,9000,1500,7500
20210601,65196930,399209,4,15000,2,30000,9000,1500,7500
20210601,65540911,272885,4,15000,2,30000,9000,1500,7500
20210601,68975255,236652,4,15000,2,30000,9000,1500,7500
20210601,69542556,476449,4,15000,2,30000,9000,1500,7500
20210601,70778452,379444,4,15000,2,30000,9000,1500,7500
20210601,72572981,355098,4,15000,2,30000,9000,1500,7500
20210601,72682697,953111,4,15000,2,30000,9000,1500,7500
20210601,72728109,920611,4,15000,2,30000,9000,1500,7500
20210601,73389272,660434,4,15000,2,30000,9000,1500,7500
20210601,74427998,329491,4,15000,2,30000,9000,1500,7500
20210601,76037297,344840,4,15000,2,30000,9000,1500,7500
20210601,77177606,672446,4,15000,2,30000,9000,1500,7500
20210601,77495789,623724,4,15000,2,30000,9000,1500,7500
20210601,77628784,802817,4,15000,2,30000,9000,1500,7500
20210601,78607725,905792,4,15000,2,30000,9000,1500,7500
20210601,79300611,924250,4,15000,2,30000,9000,1500,7500
20210601,79466537,110351,4,15000,2,30000,9000,1500,7500
20210601,80036209,433342,4,15000,2,30000,9000,1500,7500
20210601,80741660,384867,4,15000,2,30000,9000,1500,7500
20210601,80823458,921070,4,15000,2,30000,9000,1500,7500
20210601,80967102,398168,4,15000,2,30000,9000,1500,7500
20210601,81730321,599230,4,15000,2,30000,9000,1500,7500
20210601,84095362,553606,4,15000,2,30000,9000,1500,7500
20210601,84659470,217617,4,15000,2,30000,9000,1500,7500
20210601,84928123,938639,4,15000,2,30000,9000,1500,7500
20210601,85495504,932096,4,15000,2,30000,9000,1500,7500
20210601,87080440,891420,4,15000,2,30000,9000,1500,7500
20210601,87530389,982171,4,15000,2,30000,9000,1500,7500
20210601,88970062,976534,4,15000,2,30000,9000,1500,7500
20210601,91074730,852663,4,15000,2,30000,9000,1500,7500
20210601,93648044,281925,4,15000,2,30000,9000,1500,7500
20210601,95097179,508752,4,15000,2,30000,9000,1500,7500
20210601,10006218,543972,4,15000,1,15000,4500,750,3750
20210601,10103519,405573,4,15000,1,15000,4500,750,3750
20210601,10388112,983504,4,15000,1,15000,4500,750,3750
20210601,10433617,177718,4,15000,1,15000,4500,750,3750
20210601,10858551,225716,4,15000,1,15000,4500,750,3750
20210601,11075099,735447,4,15000,1,15000,4500,750,3750
20210601,11149606,532468,4,15000,1,15000,4500,750,3750
20210601,11152836,505282,4,15000,1,15000,4500,750,3750
20210601,11399762,229424,4,15000,1,15000,4500,750,3750
20210601,11653187,283529,4,15000,1,15000,4500,750,3750
20210601,12022683,737714,4,15000,1,15000,4500,750,3750
20210601,12105110,106903,4,15000,1,15000,4500,750,3750
20210601,12467290,247911,4,15000,1,15000,4500,750,3750
20210601,12831699,979040,4,15000,1,15000,4500,750,3750
20210601,12923798,953490,4,15000,1,15000,4500,750,3750
20210601,12996290,931287,4,15000,1,15000,4500,750,3750
20210601,13090996,410486,4,15000,1,15000,4500,750,3750
20210601,13450273,817205,4,15000,1,15000,4500,750,3750
20210601,13695096,248645,4,15000,1,15000,4500,750,3750
20210601,13722818,569371,4,15000,1,15000,4500,750,3750
20210601,14021704,216916,4,15000,1,15000,4500,750,3750
20210601,14024188,760214,4,15000,1,15000,4500,750,3750
20210601,14046440,756978,4,15000,1,15000,4500,750,3750
20210601,14070376,324419,4,15000,1,15000,4500,750,3750
20210601,14109035,,4,15000,1,15000,4500,750,3750
20210601,14178670,,4,15000,1,15000,4500,750,3750
20210601,14232888,,4,15000,1,15000,4500,750,3750
20210601,14332151,,4,15000,1,15000,4500,750,3750
20210601,14402409,,4,15000,1,15000,4500,750,3750
20210601,14595764,,4,15000,1,15000,4500,750,3750
20210601,14601605,,4,15000,1,15000,4500,750,3750
20210601,14629595,,4,15000,1,15000,4500,750,3750
20210601,14862572,901797,4,15000,1,15000,4500,750,3750
20210601,15048731,760438,4,15000,1,15000,4500,750,3750
20210601,15068939,505111,4,15000,1,15000,4500,750,3750
20210601,15291943,164824,4,15000,1,15000,4500,750,3750
20210601,15335029,953765,4,15000,1,15000,4500,750,3750
20210601,15456875,639329,4,15000,1,15000,4500,750,3750
20210601,15542197,593000,4,15000,1,15000,4500,750,3750
20210601,15584426,288281,4,15000,1,15000,4500,750,3750
20210601,15611117,606440,4,15000,1,15000,4500,750,3750
20210601,15665253,675759,4,15000,1,15000,4500,750,3750
20210601,15996988,516314,4,15000,1,15000,4500,750,3750
20210601,16033370,812197,4,15000,1,15000,4500,750,3750
20210601,16091751,531322,4,15000,1,15000,4500,750,3750
20210601,16124140,259869,4,15000,1,15000,4500,750,3750
20210601,16181331,159113,4,15000,1,15000,4500,750,3750
20210601,16446255,982451,4,15000,1,15000,4500,750,3750
20210601,16477002,947936,4,15000,1,15000,4500,750,3750
20210601,16674643,694491,4,15000,1,15000,4500,750,3750
20210601,16755531,271311,4,15000,1,15000,4500,750,3750
20210601,17303565,742647,4,15000,1,15000,4500,750,3750
20210601,17463807,186828,4,15000,1,15000,4500,750,3750
20210601,17638211,655236,4,15000,1,15000,4500,750,3750
20210601,17723273,356744,4,15000,1,15000,4500,750,3750
20210601,17812796,549745,4,15000,1,15000,4500,750,3750
20210601,17981766,660354,4,15000,1,15000,4500,750,3750
20210601,18344950,725050,4,15000,1,15000,4500,750,3750
20210601,18512513,603533,4,15000,1,15000,4500,750,3750
20210601,18667280,971658,4,15000,1,15000,4500,750,3750
20210601,18912868,606732,4,15000,1,15000,4500,750,3750
20210601,18985056,381283,4,15000,1,15000,4500,750,3750
20210601,19015678,675016,4,15000,1,15000,4500,750,3750
20210601,19055658,879924,4,15000,1,15000,4500,750,3750
20210601,19160408,546893,4,15000,1,15000,4500,750,3750
20210601,19356087,534620,4,15000,1,15000,4500,750,3750
20210601,19480596,667635,4,15000,1,15000,4500,750,3750
20210601,19735607,138737,4,15000,1,15000,4500,750,3750
20210601,19737402,549867,4,15000,1,15000,4500,750,3750
20210601,19753647,632234,4,15000,1,15000,4500,750,3750
20210601,19808269,110630,4,15000,1,15000,4500,750,3750
20210601,19930955,161696,4,15000,1,15000,4500,750,3750
20210601,20145895,205668,4,15000,1,15000,4500,750,3750
20210601,20217423,915087,4,15000,1,15000,4500,750,3750
20210601,20313477,711288,4,15000,1,15000,4500,750,3750
20210601,20682089,401758,4,15000,1,15000,4500,750,3750
20210601,20685051,566392,4,15000,1,15000,4500,750,3750
20210601,20863713,786022,4,15000,1,15000,4500,750,3750
20210601,20978614,264048,4,15000,1,15000,4500,750,3750
20210601,20992038,447450,4,15000,1,15000,4500,750,3750
20210601,21107378,684075,4,15000,1,15000,4500,750,3750
20210601,21220118,127708,4,15000,1,15000,4500,750,3750
20210601,21311676,821999,4,15000,1,15000,4500,750,3750
20210601,21323815,631666,4,15000,1,15000,4500,750,3750
20210601,21431373,589786,4,15000,1,15000,4500,750,3750
20210601,21640325,236748,4,15000,1,15000,4500,750,3750
20210601,21718544,790483,4,15000,1,15000,4500,750,3750
20210601,21920400,323848,4,15000,1,15000,4500,750,3750
20210601,22014244,343757,4,15000,1,15000,4500,750,3750
20210601,22020528,672083,4,15000,1,15000,4500,750,3750
20210601,22035775,285647,4,15000,1,15000,4500,750,3750
20210601,22171138,208280,4,15000,1,15000,4500,750,3750
20210601,22536841,279320,4,15000,1,15000,4500,750,3750
20210601,22570542,355446,4,15000,1,15000,4500,750,3750
20210601,22578243,201295,4,15000,1,15000,4500,750,3750
20210601,22632838,399216,4,15000,1,15000,4500,750,3750
20210601,22674396,543120,4,15000,1,15000,4500,750,3750
20210601,22767753,479310,4,15000,1,15000,4500,750,3750
20210601,22801776,550880,4,15000,1,15000,4500,750,3750
20210601,22949338,721719,4,15000,1,15000,4500,750,3750
20210601,23546078,918166,4,15000,1,15000,4500,750,3750
20210601,23768934,270056,4,15000,1,15000,4500,750,3750
20210601,23782877,156049,4,15000,1,15000,4500,750,3750
20210601,23859576,827528,4,15000,1,15000,4500,750,3750
20210601,24131794,502784,4,15000,1,15000,4500,750,3750
20210601,24197367,749444,4,15000,1,15000,4500,750,3750
20210601,24287024,492075,4,15000,1,15000,4500,750,3750
20210601,25121823,202703,4,15000,1,15000,4500,750,3750
20210601,25233709,406961,4,15000,1,15000,4500,750,3750
20210601,25617759,854776,4,15000,1,15000,4500,750,3750
20210601,25625747,327019,4,15000,1,15000,4500,750,3750
20210601,26133485,283052,4,15000,1,15000,4500,750,3750
20210601,26138053,120385,4,15000,1,15000,4500,750,3750
20210601,26225947,702917,4,15000,1,15000,4500,750,3750
20210601,26252166,288698,4,15000,1,15000,4500,750,3750
20210601,26544225,156742,4,15000,1,15000,4500,750,3750
20210601,27192977,858081,4,15000,1,15000,4500,750,3750
20210601,27377530,904340,4,15000,1,15000,4500,750,3750
20210601,27450149,834725,4,15000,1,15000,4500,750,3750
20210601,27616083,629887,4,15000,1,15000,4500,750,3750
20210601,27957771,512145,4,15000,1,15000,4500,750,3750
20210601,28034065,842441,4,15000,1,15000,4500,750,3750
20210601,28189620,394119,4,15000,1,15000,4500,750,3750
20210601,28319548,888533,4,15000,1,15000,4500,750,3750
20210601,28378055,154966,4,15000,1,15000,4500,750,3750
20210601,28425013,331866,4,15000,1,15000,4500,750,3750
20210601,28513413,641594,4,15000,1,15000,4500,750,3750
20210601,28551108,832308,4,15000,1,15000,4500,750,3750
20210601,28571119,492080,4,15000,1,15000,4500,750,3750
20210601,28979369,648871,4,15000,1,15000,4500,750,3750
20210601,29528390,147322,4,15000,1,15000,4500,750,3750
20210601,29849524,609544,4,15000,1,15000,4500,750,3750
20210601,30008751,931522,4,15000,1,15000,4500,750,3750
20210601,30054586,535881,4,15000,1,15000,4500,750,3750
20210601,30317341,262475,4,15000,1,15000,4500,750,3750
20210601,30345215,445713,4,15000,1,15000,4500,750,3750
20210601,30536271,538329,4,15000,1,15000,4500,750,3750
20210601,30542118,614935,4,15000,1,15000,4500,750,3750
20210601,30629006,912138,4,15000,1,15000,4500,750,3750
20210601,30640848,468484,4,15000,1,15000,4500,750,3750
20210601,30671515,523718,4,15000,1,15000,4500,750,3750
20210601,30774733,776287,4,15000,1,15000,4500,750,3750
20210601,30959975,319352,4,15000,1,15000,4500,750,3750
20210601,30982453,866485,4,15000,1,15000,4500,750,3750
20210601,31228882,321680,4,15000,1,15000,4500,750,3750
20210601,31229946,895979,4,15000,1,15000,4500,750,3750
20210601,31379041,947440,4,15000,1,15000,4500,750,3750
20210601,31450860,217058,4,15000,1,15000,4500,750,3750
20210601,31527198,435421,4,15000,1,15000,4500,750,3750
20210601,31675218,587107,4,15000,1,15000,4500,750,3750
20210601,31721087,453143,4,15000,1,15000,4500,750,3750
20210601,31947235,829053,4,15000,1,15000,4500,750,3750
20210601,32137031,458854,4,15000,1,15000,4500,750,3750
20210601,32163446,270082,4,15000,1,15000,4500,750,3750
20210601,32678311,249498,4,15000,1,15000,4500,750,3750
20210601,32692257,445710,4,15000,1,15000,4500,750,3750
20210601,32720075,107727,4,15000,1,15000,4500,750,3750
20210601,32820272,313946,4,15000,1,15000,4500,750,3750
20210601,33042980,627298,4,15000,1,15000,4500,750,3750
20210601,33367306,118365,4,15000,1,15000,4500,750,3750
20210601,33819277,267447,4,15000,1,15000,4500,750,3750
20210601,33899262,355644,4,15000,1,15000,4500,750,3750
20210601,34136008,503628,4,15000,1,15000,4500,750,3750
20210601,34400962,424049,4,15000,1,15000,4500,750,3750
20210601,34571828,961899,4,15000,1,15000,4500,750,3750
20210601,34737396,514580,4,15000,1,15000,4500,750,3750
20210601,34930268,915227,4,15000,1,15000,4500,750,3750
20210601,35077109,117968,4,15000,1,15000,4500,750,3750
20210601,35097342,546606,4,15000,1,15000,4500,750,3750
20210601,35114583,833815,4,15000,1,15000,4500,750,3750
20210601,35395081,710236,4,15000,1,15000,4500,750,3750
20210601,35634579,755150,4,15000,1,15000,4500,750,3750
20210601,35936177,227891,4,15000,1,15000,4500,750,3750
20210601,36022772,267379,4,15000,1,15000,4500,750,3750
20210601,36051757,317898,4,15000,1,15000,4500,750,3750
20210601,36289161,381930,4,15000,1,15000,4500,750,3750
20210601,36685770,566701,4,15000,1,15000,4500,750,3750
20210601,36750643,943040,4,15000,1,15000,4500,750,3750
20210601,37022652,423997,4,15000,1,15000,4500,750,3750
20210601,37510155,358371,4,15000,1,15000,4500,750,3750
20210601,37749777,642537,4,15000,1,15000,4500,750,3750
20210601,37785076,478314,4,15000,1,15000,4500,750,3750
20210601,37985831,318367,4,15000,1,15000,4500,750,3750
20210601,38389001,464893,4,15000,1,15000,4500,750,3750
20210601,38906723,460972,4,15000,1,15000,4500,750,3750
20210601,39034139,144401,4,15000,1,15000,4500,750,3750
20210601,39264254,156205,4,15000,1,15000,4500,750,3750
20210601,39539202,333552,4,15000,1,15000,4500,750,3750
20210601,39622116,511280,4,15000,1,15000,4500,750,3750
20210601,39723367,355502,4,15000,1,15000,4500,750,3750
20210601,39848875,774472,4,15000,1,15000,4500,750,3750
20210601,40118051,931761,4,15000,1,15000,4500,750,3750
20210601,40183978,564970,4,15000,1,15000,4500,750,3750
20210601,40481068,688048,4,15000,1,15000,4500,750,3750
20210601,40578602,404767,4,15000,1,15000,4500,750,3750
20210601,40751478,592738,4,15000,1,15000,4500,750,3750
20210601,40798794,924888,4,15000,1,15000,4500,750,3750
20210601,40892666,379034,4,15000,1,15000,4500,750,3750
20210601,41066549,742434,4,15000,1,15000,4500,750,3750
20210601,41508049,864472,4,15000,1,15000,4500,750,3750
20210601,41638167,236537,4,15000,1,15000,4500,750,3750
20210601,41905558,111952,4,15000,1,15000,4500,750,3750
20210601,41947784,156069,4,15000,1,15000,4500,750,3750
20210601,41960275,399539,4,15000,1,15000,4500,750,3750
20210601,42103561,648472,4,15000,1,15000,4500,750,3750
20210601,42121761,354911,4,15000,1,15000,4500,750,3750
20210601,42614289,921246,4,15000,1,15000,4500,750,3750
20210601,42899128,591796,4,15000,1,15000,4500,750,3750
20210601,43112753,524024,4,15000,1,15000,4500,750,3750
20210601,43296129,654803,4,15000,1,15000,4500,750,3750
20210601,43320957,990330,4,15000,1,15000,4500,750,3750
20210601,43534518,593643,4,15000,1,15000,4500,750,3750
20210601,43545043,630424,4,15000,1,15000,4500,750,3750
20210601,43548639,356013,4,15000,1,15000,4500,750,3750
20210601,43581199,243412,4,15000,1,15000,4500,750,3750
20210601,43674294,316377,4,15000,1,15000,4500,750,3750
20210601,43832360,745688,4,15000,1,15000,4500,750,3750
20210601,43913471,757995,4,15000,1,15000,4500,750,3750
20210601,44045094,319043,4,15000,1,15000,4500,750,3750
20210601,44109002,546356,4,15000,1,15000,4500,750,3750
20210601,44806704,293377,4,15000,1,15000,4500,750,3750
20210601,44875559,172250,4,15000,1,15000,4500,750,3750
20210601,44890264,318196,4,15000,1,15000,4500,750,3750
20210601,44916317,486288,4,15000,1,15000,4500,750,3750
20210601,44924939,379242,4,15000,1,15000,4500,750,3750
20210601,44970221,697351,4,15000,1,15000,4500,750,3750
20210601,45080021,437067,4,15000,1,15000,4500,750,3750
20210601,45663803,143536,4,15000,1,15000,4500,750,3750
20210601,45889971,798063,4,15000,1,15000,4500,750,3750
20210601,45907877,542180,4,15000,1,15000,4500,750,3750
20210601,45957778,547264,4,15000,1,15000,4500,750,3750
20210601,46191745,340898,4,15000,1,15000,4500,750,3750
20210601,46435073,830976,4,15000,1,15000,4500,750,3750
20210601,46646746,739432,4,15000,1,15000,4500,750,3750
20210601,46659781,750692,4,15000,1,15000,4500,750,3750
20210601,46866475,691395,4,15000,1,15000,4500,750,3750
20210601,46955855,129240,4,15000,1,15000,4500,750,3750
20210601,46957626,273307,4,15000,1,15000,4500,750,3750
20210601,47324554,414998,4,15000,1,15000,4500,750,3750
20210601,48226703,447305,4,15000,1,15000,4500,750,3750
20210601,48647578,690549,4,15000,1,15000,4500,750,3750
20210601,48689688,357419,4,15000,1,15000,4500,750,3750
20210601,49319918,532919,4,15000,1,15000,4500,750,3750
20210601,49402357,743884,4,15000,1,15000,4500,750,3750
20210601,49536870,329755,4,15000,1,15000,4500,750,3750
20210601,50103504,786004,4,15000,1,15000,4500,750,3750
20210601,50173180,724361,4,15000,1,15000,4500,750,3750
20210601,50277092,897923,4,15000,1,15000,4500,750,3750
20210601,50302740,383661,4,15000,1,15000,4500,750,3750
20210601,50315237,293376,4,15000,1,15000,4500,750,3750
20210601,50323130,836176,4,15000,1,15000,4500,750,3750
20210601,50338764,686414,4,15000,1,15000,4500,750,3750
20210601,51528416,607159,4,15000,1,15000,4500,750,3750
20210601,52100086,785314,4,15000,1,15000,4500,750,3750
20210601,52145183,323101,4,15000,1,15000,4500,750,3750
20210601,52146207,125788,4,15000,1,15000,4500,750,3750
20210601,52539494,464309,4,15000,1,15000,4500,750,3750
20210601,52638706,254492,4,15000,1,15000,4500,750,3750
20210601,52679073,204274,4,15000,1,15000,4500,750,3750
20210601,52726485,719010,4,15000,1,15000,4500,750,3750
20210601,52823515,382236,4,15000,1,15000,4500,750,3750
20210601,53049867,975983,4,15000,1,15000,4500,750,3750
20210601,53528008,865832,4,15000,1,15000,4500,750,3750
20210601,53576437,344712,4,15000,1,15000,4500,750,3750
20210601,53622922,977209,4,15000,1,15000,4500,750,3750
20210601,53971923,323565,4,15000,1,15000,4500,750,3750
20210601,54054184,845711,4,15000,1,15000,4500,750,3750
20210601,54073999,872694,4,15000,1,15000,4500,750,3750
20210601,54086259,444858,4,15000,1,15000,4500,750,3750
20210601,54244652,591835,4,15000,1,15000,4500,750,3750
20210601,54436253,678288,4,15000,1,15000,4500,750,3750
20210601,54458540,700082,4,15000,1,15000,4500,750,3750
20210601,54667308,168930,4,15000,1,15000,4500,750,3750
20210601,54879066,674464,4,15000,1,15000,4500,750,3750
20210601,54881597,365107,4,15000,1,15000,4500,750,3750
20210601,55320490,939088,4,15000,1,15000,4500,750,3750
20210601,55498585,805420,4,15000,1,15000,4500,750,3750
20210601,55580853,690761,4,15000,1,15000,4500,750,3750
20210601,55713377,903364,4,15000,1,15000,4500,750,3750
20210601,55860223,953786,4,15000,1,15000,4500,750,3750
20210601,55865400,749284,4,15000,1,15000,4500,750,3750
20210601,55909897,721014,4,15000,1,15000,4500,750,3750
20210601,56071241,351113,4,15000,1,15000,4500,750,3750
20210601,56182649,618612,4,15000,1,15000,4500,750,3750
20210601,56228470,209995,4,15000,1,15000,4500,750,3750
20210601,56229890,163537,4,15000,1,15000,4500,750,3750
20210601,56275825,505947,4,15000,1,15000,4500,750,3750
20210601,56380943,800666,4,15000,1,15000,4500,750,3750
20210601,56916935,983577,4,15000,1,15000,4500,750,3750
20210601,57117791,790022,4,15000,1,15000,4500,750,3750
20210601,57220572,802241,4,15000,1,15000,4500,750,3750
20210601,57233167,561294,4,15000,1,15000,4500,750,3750
20210601,57550437,803771,4,15000,1,15000,4500,750,3750
20210601,57603135,174607,4,15000,1,15000,4500,750,3750
20210601,57675665,821010,4,15000,1,15000,4500,750,3750
20210601,57776566,283175,4,15000,1,15000,4500,750,3750
20210601,58180891,505111,4,15000,1,15000,4500,750,3750
20210601,58219192,890029,4,15000,1,15000,4500,750,3750
20210601,58290347,114714,4,15000,1,15000,4500,750,3750
20210601,58422241,957448,4,15000,1,15000,4500,750,3750
20210601,58530364,411540,4,15000,1,15000,4500,750,3750
20210601,58552018,892807,4,15000,1,15000,4500,750,3750
20210601,59071736,639705,4,15000,1,15000,4500,750,3750
20210601,59297593,368059,4,15000,1,15000,4500,750,3750
20210601,59606216,732589,4,15000,1,15000,4500,750,3750
20210601,59677460,652035,4,15000,1,15000,4500,750,3750
20210601,59739269,855600,4,15000,1,15000,4500,750,3750
20210601,59866663,819225,4,15000,1,15000,4500,750,3750
20210601,59908472,837819,4,15000,1,15000,4500,750,3750
20210601,59952734,246192,4,15000,1,15000,4500,750,3750
20210601,60161560,215282,4,15000,1,15000,4500,750,3750
20210601,60226244,727171,4,15000,1,15000,4500,750,3750
20210601,60290908,337147,4,15000,1,15000,4500,750,3750
20210601,60333838,259407,4,15000,1,15000,4500,750,3750
20210601,60383937,180563,4,15000,1,15000,4500,750,3750
20210601,60472409,755002,4,15000,1,15000,4500,750,3750
20210601,60494880,480714,4,15000,1,15000,4500,750,3750
20210601,60601210,395890,4,15000,1,15000,4500,750,3750
20210601,60869889,828144,4,15000,1,15000,4500,750,3750
20210601,60909781,854808,4,15000,1,15000,4500,750,3750
20210601,60995621,158519,4,15000,1,15000,4500,750,3750
20210601,61625903,530287,4,15000,1,15000,4500,750,3750
20210601,61717621,980083,4,15000,1,15000,4500,750,3750
20210601,61836302,889376,4,15000,1,15000,4500,750,3750
20210601,62161677,422062,4,15000,1,15000,4500,750,3750
20210601,62225622,664912,4,15000,1,15000,4500,750,3750
20210601,62300945,703973,4,15000,1,15000,4500,750,3750
20210601,62563529,825015,4,15000,1,15000,4500,750,3750
20210601,62655649,736821,4,15000,1,15000,4500,750,3750
20210601,62836331,946769,4,15000,1,15000,4500,750,3750
20210601,63228013,130068,4,15000,1,15000,4500,750,3750
20210601,63459234,389084,4,15000,1,15000,4500,750,3750
20210601,63533724,381730,4,15000,1,15000,4500,750,3750
20210601,63649758,148036,4,15000,1,15000,4500,750,3750
20210601,64017904,885427,4,15000,1,15000,4500,750,3750
20210601,64121862,882119,4,15000,1,15000,4500,750,3750
20210601,64381051,181592,4,15000,1,15000,4500,750,3750
20210601,64640369,160693,4,15000,1,15000,4500,750,3750
20210601,64730919,980958,4,15000,1,15000,4500,750,3750
20210601,64791507,526261,4,15000,1,15000,4500,750,3750
20210601,65612522,221517,4,15000,1,15000,4500,750,3750
20210601,65648823,992992,4,15000,1,15000,4500,750,3750
20210601,65829573,992172,4,15000,1,15000,4500,750,3750
